"partida_id","data","mandante","visitante","tecnico_mandante","tecnico_visitante","vencedor","arena","mandante_placar","visitante_placar","mandante_estado","visitante_estado","Ano","Ano do Campeonato","Jogo","Equipe","Mando","GP","GS","P","J","V","E","D","SG"
"6339","43344","Corinthians","Atletico-MG","O. Loss","T. Mendes Larghi","-","Neo Química Arena","1","1","SP","MG","2018","2018","Corinthians x Atletico-MG","Corinthians","casa","1","1","1","1","0","1","0","0"
"6339","43344","Corinthians","Atletico-MG","O. Loss","T. Mendes Larghi","-","Neo Química Arena","1","1","SP","MG","2018","2018","Corinthians x Atletico-MG","Atletico-MG","fora","1","1","1","1","0","1","0","0"
"6340","43345","Flamengo","Ceara","M. Nogueira Barbieri","L. Cirne Lima de Lorenzi","Ceara"," Maracanã","0","1","RJ","CE","2018","2018","Flamengo x Ceara","Flamengo","casa","0","1","0","1","0","0","1","-1"
"6340","43345","Flamengo","Ceara","M. Nogueira Barbieri","L. Cirne Lima de Lorenzi","Ceara"," Maracanã","0","1","RJ","CE","2018","2018","Flamengo x Ceara","Ceara","fora","1","0","3","1","1","0","0","1"
"6341","43345","Athletico-PR","Bahia","T. Retzalff Nunes","E. Alves Moreira","Athletico-PR","Estádio Joaquim Américo Guimarães","2","0","PR","BA","2018","2018","Athletico-PR x Bahia","Athletico-PR","casa","2","0","3","1","1","0","0","2"
"6341","43345","Athletico-PR","Bahia","T. Retzalff Nunes","E. Alves Moreira","Athletico-PR","Estádio Joaquim Américo Guimarães","2","0","PR","BA","2018","2018","Athletico-PR x Bahia","Bahia","fora","0","2","0","1","0","0","1","-2"
"6342","43345","Sport","Parana","E. Baptista","Ademir Fesan","Sport","Adelmar da Costa Carvalho","1","0","PE","PR","2018","2018","Sport x Parana","Sport","casa","1","0","3","1","1","0","0","1"
"6342","43345","Sport","Parana","E. Baptista","Ademir Fesan","Sport","Adelmar da Costa Carvalho","1","0","PE","PR","2018","2018","Sport x Parana","Parana","fora","0","1","0","1","0","0","1","-1"
"6343","43345","Sao Paulo","Fluminense","D. Aguirre Camblor","M. de Oliveira Santos","-"," Morumbi","1","1","SP","RJ","2018","2018","Sao Paulo x Fluminense","Sao Paulo","casa","1","1","1","1","0","1","0","0"
"6343","43345","Sao Paulo","Fluminense","D. Aguirre Camblor","M. de Oliveira Santos","-"," Morumbi","1","1","SP","RJ","2018","2018","Sao Paulo x Fluminense","Fluminense","fora","1","1","1","1","0","1","0","0"
"6344","43345","Cruzeiro","Internacional","L. Venker de Menezes","O. Hellmann","-"," Mineirão","0","0","MG","RS","2018","2018","Cruzeiro x Internacional","Cruzeiro","casa","0","0","1","1","0","1","0","0"
"6344","43345","Cruzeiro","Internacional","L. Venker de Menezes","O. Hellmann","-"," Mineirão","0","0","MG","RS","2018","2018","Cruzeiro x Internacional","Internacional","fora","0","0","1","1","0","1","0","0"
"6345","43345","Chapecoense","Palmeiras","A. Ferreira","L. Scolari","Palmeiras","Arena Condá","1","2","SC","SP","2018","2018","Chapecoense x Palmeiras","Chapecoense","casa","1","2","0","1","0","0","1","-1"
"6345","43345","Chapecoense","Palmeiras","A. Ferreira","L. Scolari","Palmeiras","Arena Condá","1","2","SC","SP","2018","2018","Chapecoense x Palmeiras","Palmeiras","fora","2","1","3","1","1","0","0","1"
"6346","43348","Bahia","Sport","E. Alves Moreira","E. Baptista","Bahia","Itaipava Arena Fonte Nova","2","0","BA","PE","2018","2018","Bahia x Sport","Bahia","casa","2","0","3","1","1","0","0","2"
"6346","43348","Bahia","Sport","E. Alves Moreira","E. Baptista","Bahia","Itaipava Arena Fonte Nova","2","0","BA","PE","2018","2018","Bahia x Sport","Sport","fora","0","2","0","1","0","0","1","-2"
"6347","43348","Botafogo-RJ","Cruzeiro","J. Mannarino","L. Venker de Menezes","-","Estádio Nilton Santos","1","1","RJ","MG","2018","2018","Botafogo-RJ x Cruzeiro","Botafogo-RJ","casa","1","1","1","1","0","1","0","0"
"6347","43348","Botafogo-RJ","Cruzeiro","J. Mannarino","L. Venker de Menezes","-","Estádio Nilton Santos","1","1","RJ","MG","2018","2018","Botafogo-RJ x Cruzeiro","Cruzeiro","fora","1","1","1","1","0","1","0","0"
"6348","43348","Ceara","Corinthians","L. Cirne Lima de Lorenzi","O. Loss","Ceara","Arena Castelão","2","1","CE","SP","2018","2018","Ceara x Corinthians","Ceara","casa","2","1","3","1","1","0","0","1"
"6348","43348","Ceara","Corinthians","L. Cirne Lima de Lorenzi","O. Loss","Ceara","Arena Castelão","2","1","CE","SP","2018","2018","Ceara x Corinthians","Corinthians","fora","1","2","0","1","0","0","1","-1"
"6349","43348","Palmeiras","Athletico-PR","L. Scolari","T. Retzalff Nunes","Palmeiras","Allianz Parque","2","0","SP","PR","2018","2018","Palmeiras x Athletico-PR","Palmeiras","casa","2","0","3","1","1","0","0","2"
"6349","43348","Palmeiras","Athletico-PR","L. Scolari","T. Retzalff Nunes","Palmeiras","Allianz Parque","2","0","SP","PR","2018","2018","Palmeiras x Athletico-PR","Athletico-PR","fora","0","2","0","1","0","0","1","-2"
"6350","43348","Parana","Chapecoense","Ademir Fesan","A. Ferreira","-","Vila Capanema","1","1","PR","SC","2018","2018","Parana x Chapecoense","Parana","casa","1","1","1","1","0","1","0","0"
"6350","43348","Parana","Chapecoense","Ademir Fesan","A. Ferreira","-","Vila Capanema","1","1","PR","SC","2018","2018","Parana x Chapecoense","Chapecoense","fora","1","1","1","1","0","1","0","0"
"6351","43348","Atletico-MG","Sao Paulo","T. Mendes Larghi","D. Aguirre Camblor","Atletico-MG","Estádio Raimundo Sampaio","1","0","MG","SP","2018","2018","Atletico-MG x Sao Paulo","Atletico-MG","casa","1","0","3","1","1","0","0","1"
"6351","43348","Atletico-MG","Sao Paulo","T. Mendes Larghi","D. Aguirre Camblor","Atletico-MG","Estádio Raimundo Sampaio","1","0","MG","SP","2018","2018","Atletico-MG x Sao Paulo","Sao Paulo","fora","0","1","0","1","0","0","1","-1"
"6352","43348","Internacional","Flamengo","O. Hellmann","M. Nogueira Barbieri","Internacional","Estádio José Pinheiro Borda","2","1","RS","RJ","2018","2018","Internacional x Flamengo","Internacional","casa","2","1","3","1","1","0","0","1"
"6352","43348","Internacional","Flamengo","O. Hellmann","M. Nogueira Barbieri","Internacional","Estádio José Pinheiro Borda","2","1","RS","RJ","2018","2018","Internacional x Flamengo","Flamengo","fora","1","2","0","1","0","0","1","-1"
"6354","43349","Fluminense","Vitoria","M. de Oliveira Santos","P. Carpegiani","-"," Maracanã","0","0","RJ","BA","2018","2018","Fluminense x Vitoria","Fluminense","casa","0","0","1","1","0","1","0","0"
"6354","43349","Fluminense","Vitoria","M. de Oliveira Santos","P. Carpegiani","-"," Maracanã","0","0","RJ","BA","2018","2018","Fluminense x Vitoria","Vitoria","fora","0","0","1","1","0","1","0","0"
"6353","43349","Santos","Gremio","A. Stival","Renato Gaúcho","-","Estádio Municipal Paulo Machado de Carvalho","0","0","SP","RS","2018","2018","Santos x Gremio","Santos","casa","0","0","1","1","0","1","0","0"
"6353","43349","Santos","Gremio","A. Stival","Renato Gaúcho","-","Estádio Municipal Paulo Machado de Carvalho","0","0","SP","RS","2018","2018","Santos x Gremio","Gremio","fora","0","0","1","1","0","1","0","0"
"6355","43349","America-MG","Vasco","A. Batista","A. Valentim do Carmo Neto","America-MG","Estádio Raimundo Sampaio","2","1","MG","RJ","2018","2018","America-MG x Vasco","America-MG","casa","2","1","3","1","1","0","0","1"
"6355","43349","America-MG","Vasco","A. Batista","A. Valentim do Carmo Neto","America-MG","Estádio Raimundo Sampaio","2","1","MG","RJ","2018","2018","America-MG x Vasco","Vasco","fora","1","2","0","1","0","0","1","-1"
"6356","43351","Sport","Cruzeiro","E. Baptista","L. Venker de Menezes","-","Adelmar da Costa Carvalho","0","0","PE","MG","2018","2018","Sport x Cruzeiro","Sport","casa","0","0","1","1","0","1","0","0"
"6356","43351","Sport","Cruzeiro","E. Baptista","L. Venker de Menezes","-","Adelmar da Costa Carvalho","0","0","PE","MG","2018","2018","Sport x Cruzeiro","Cruzeiro","fora","0","0","1","1","0","1","0","0"
"6357","43351","Sao Paulo","Bahia","D. Aguirre Camblor","E. Alves Moreira","Sao Paulo"," Morumbi","1","0","SP","BA","2018","2018","Sao Paulo x Bahia","Sao Paulo","casa","1","0","3","1","1","0","0","1"
"6357","43351","Sao Paulo","Bahia","D. Aguirre Camblor","E. Alves Moreira","Sao Paulo"," Morumbi","1","0","SP","BA","2018","2018","Sao Paulo x Bahia","Bahia","fora","0","1","0","1","0","0","1","-1"
"6358","43351","Flamengo","Chapecoense","M. Nogueira Barbieri","A. Ferreira","Flamengo"," Maracanã","2","0","RJ","SC","2018","2018","Flamengo x Chapecoense","Flamengo","casa","2","0","3","1","1","0","0","2"
"6358","43351","Flamengo","Chapecoense","M. Nogueira Barbieri","A. Ferreira","Flamengo"," Maracanã","2","0","RJ","SC","2018","2018","Flamengo x Chapecoense","Chapecoense","fora","0","2","0","1","0","0","1","-2"
"6359","43352","America-MG","Ceara","A. Batista","L. Cirne Lima de Lorenzi","-","Estádio Raimundo Sampaio","0","0","MG","CE","2018","2018","America-MG x Ceara","America-MG","casa","0","0","1","1","0","1","0","0"
"6359","43352","America-MG","Ceara","A. Batista","L. Cirne Lima de Lorenzi","-","Estádio Raimundo Sampaio","0","0","MG","CE","2018","2018","America-MG x Ceara","Ceara","fora","0","0","1","1","0","1","0","0"
"6360","43352","Palmeiras","Corinthians","L. Scolari","J. Ribeiro Ventura","Palmeiras","Allianz Parque","1","0","SP","SP","2018","2018","Palmeiras x Corinthians","Palmeiras","casa","1","0","3","1","1","0","0","1"
"6360","43352","Palmeiras","Corinthians","L. Scolari","J. Ribeiro Ventura","Palmeiras","Allianz Parque","1","0","SP","SP","2018","2018","Palmeiras x Corinthians","Corinthians","fora","0","1","0","1","0","0","1","-1"
"6361","43352","Fluminense","Botafogo-RJ","M. de Oliveira Santos","J. Mannarino","Fluminense"," Maracanã","1","0","RJ","RJ","2018","2018","Fluminense x Botafogo-RJ","Fluminense","casa","1","0","3","1","1","0","0","1"
"6361","43352","Fluminense","Botafogo-RJ","M. de Oliveira Santos","J. Mannarino","Fluminense"," Maracanã","1","0","RJ","RJ","2018","2018","Fluminense x Botafogo-RJ","Botafogo-RJ","fora","0","1","0","1","0","0","1","-1"
"6362","43352","Internacional","Gremio","O. Hellmann","Renato Gaúcho","Internacional","Estádio José Pinheiro Borda","1","0","RS","RS","2018","2018","Internacional x Gremio","Internacional","casa","1","0","3","1","1","0","0","1"
"6362","43352","Internacional","Gremio","O. Hellmann","Renato Gaúcho","Internacional","Estádio José Pinheiro Borda","1","0","RS","RS","2018","2018","Internacional x Gremio","Gremio","fora","0","1","0","1","0","0","1","-1"
"6363","43352","Parana","Santos","Ademir Fesan","A. Stival","Santos","Vila Capanema","0","2","PR","SP","2018","2018","Parana x Santos","Parana","casa","0","2","0","1","0","0","1","-2"
"6363","43352","Parana","Santos","Ademir Fesan","A. Stival","Santos","Vila Capanema","0","2","PR","SP","2018","2018","Parana x Santos","Santos","fora","2","0","3","1","1","0","0","2"
"6364","43352","Vitoria","Vasco","P. Carpegiani","A. Valentim do Carmo Neto","Vitoria"," Barradão","1","0","BA","RJ","2018","2018","Vitoria x Vasco","Vitoria","casa","1","0","3","1","1","0","0","1"
"6364","43352","Vitoria","Vasco","P. Carpegiani","A. Valentim do Carmo Neto","Vitoria"," Barradão","1","0","BA","RJ","2018","2018","Vitoria x Vasco","Vasco","fora","0","1","0","1","0","0","1","-1"
"6365","43353","Atletico-MG","Athletico-PR","T. Mendes Larghi","T. Retzalff Nunes","Atletico-MG","Estádio Raimundo Sampaio","3","1","MG","PR","2018","2018","Atletico-MG x Athletico-PR","Atletico-MG","casa","3","1","3","1","1","0","0","2"
"6365","43353","Atletico-MG","Athletico-PR","T. Mendes Larghi","T. Retzalff Nunes","Atletico-MG","Estádio Raimundo Sampaio","3","1","MG","PR","2018","2018","Atletico-MG x Athletico-PR","Athletico-PR","fora","1","3","0","1","0","0","1","-2"
"6305","43356","Chapecoense","Athletico-PR","A. Ferreira","T. Retzalff Nunes","Chapecoense","Arena Condá","2","1","SC","PR","2018","2018","Chapecoense x Athletico-PR","Chapecoense","casa","2","1","3","1","1","0","0","1"
"6305","43356","Chapecoense","Athletico-PR","A. Ferreira","T. Retzalff Nunes","Chapecoense","Arena Condá","2","1","SC","PR","2018","2018","Chapecoense x Athletico-PR","Athletico-PR","fora","1","2","0","1","0","0","1","-1"
"6367","43358","Gremio","Parana","Renato Gaúcho","Ademir Fesan","Gremio","Arena do Grêmio","2","0","RS","PR","2018","2018","Gremio x Parana","Gremio","casa","2","0","3","1","1","0","0","2"
"6367","43358","Gremio","Parana","Renato Gaúcho","Ademir Fesan","Gremio","Arena do Grêmio","2","0","RS","PR","2018","2018","Gremio x Parana","Parana","fora","0","2","0","1","0","0","1","-2"
"6366","43358","Ceara","Vitoria","L. Cirne Lima de Lorenzi","P. Carpegiani","Ceara","Arena Castelão","2","0","CE","BA","2018","2018","Ceara x Vitoria","Ceara","casa","2","0","3","1","1","0","0","2"
"6366","43358","Ceara","Vitoria","L. Cirne Lima de Lorenzi","P. Carpegiani","Ceara","Arena Castelão","2","0","CE","BA","2018","2018","Ceara x Vitoria","Vitoria","fora","0","2","0","1","0","0","1","-2"
"6368","43358","Vasco","Flamengo","A. Valentim do Carmo Neto","M. Nogueira Barbieri","-","Estádio Nacional de Brasília","1","1","RJ","RJ","2018","2018","Vasco x Flamengo","Vasco","casa","1","1","1","1","0","1","0","0"
"6368","43358","Vasco","Flamengo","A. Valentim do Carmo Neto","M. Nogueira Barbieri","-","Estádio Nacional de Brasília","1","1","RJ","RJ","2018","2018","Vasco x Flamengo","Flamengo","fora","1","1","1","1","0","1","0","0"
"6369","43359","Botafogo-RJ","America-MG","J. Mannarino","A. Batista","Botafogo-RJ","Estádio Nilton Santos","1","0","RJ","MG","2018","2018","Botafogo-RJ x America-MG","Botafogo-RJ","casa","1","0","3","1","1","0","0","1"
"6369","43359","Botafogo-RJ","America-MG","J. Mannarino","A. Batista","Botafogo-RJ","Estádio Nilton Santos","1","0","RJ","MG","2018","2018","Botafogo-RJ x America-MG","America-MG","fora","0","1","0","1","0","0","1","-1"
"6370","43359","Cruzeiro","Atletico-MG","L. Venker de Menezes","T. Mendes Larghi","-"," Mineirão","0","0","MG","MG","2018","2018","Cruzeiro x Atletico-MG","Cruzeiro","casa","0","0","1","1","0","1","0","0"
"6370","43359","Cruzeiro","Atletico-MG","L. Venker de Menezes","T. Mendes Larghi","-"," Mineirão","0","0","MG","MG","2018","2018","Cruzeiro x Atletico-MG","Atletico-MG","fora","0","0","1","1","0","1","0","0"
"6372","43359","Athletico-PR","Fluminense","T. Retzalff Nunes","M. de Oliveira Santos","Athletico-PR","Estádio Joaquim Américo Guimarães","3","1","PR","RJ","2018","2018","Athletico-PR x Fluminense","Athletico-PR","casa","3","1","3","1","1","0","0","2"
"6372","43359","Athletico-PR","Fluminense","T. Retzalff Nunes","M. de Oliveira Santos","Athletico-PR","Estádio Joaquim Américo Guimarães","3","1","PR","RJ","2018","2018","Athletico-PR x Fluminense","Fluminense","fora","1","3","0","1","0","0","1","-2"
"6371","43359","Bahia","Palmeiras","E. Alves Moreira","L. Scolari","-","Itaipava Arena Fonte Nova","1","1","BA","SP","2018","2018","Bahia x Palmeiras","Bahia","casa","1","1","1","1","0","1","0","0"
"6371","43359","Bahia","Palmeiras","E. Alves Moreira","L. Scolari","-","Itaipava Arena Fonte Nova","1","1","BA","SP","2018","2018","Bahia x Palmeiras","Palmeiras","fora","1","1","1","1","0","1","0","0"
"6373","43359","Santos","Sao Paulo","A. Stival","D. Aguirre Camblor","-","Estádio Urbano Caldeira","0","0","SP","SP","2018","2018","Santos x Sao Paulo","Santos","casa","0","0","1","1","0","1","0","0"
"6373","43359","Santos","Sao Paulo","A. Stival","D. Aguirre Camblor","-","Estádio Urbano Caldeira","0","0","SP","SP","2018","2018","Santos x Sao Paulo","Sao Paulo","fora","0","0","1","1","0","1","0","0"
"6374","43359","Corinthians","Sport","J. Ribeiro Ventura","E. Baptista","Corinthians","Neo Química Arena","2","1","SP","PE","2018","2018","Corinthians x Sport","Corinthians","casa","2","1","3","1","1","0","0","1"
"6374","43359","Corinthians","Sport","J. Ribeiro Ventura","E. Baptista","Corinthians","Neo Química Arena","2","1","SP","PE","2018","2018","Corinthians x Sport","Sport","fora","1","2","0","1","0","0","1","-1"
"6375","43360","Chapecoense","Internacional","A. Ferreira","O. Hellmann","Chapecoense","Arena Condá","2","1","SC","RS","2018","2018","Chapecoense x Internacional","Chapecoense","casa","2","1","3","1","1","0","0","1"
"6375","43360","Chapecoense","Internacional","A. Ferreira","O. Hellmann","Chapecoense","Arena Condá","2","1","SC","RS","2018","2018","Chapecoense x Internacional","Internacional","fora","1","2","0","1","0","0","1","-1"
"6376","43365","Sao Paulo","America-MG","D. Aguirre Camblor","A. Batista","-"," Morumbi","1","1","SP","MG","2018","2018","Sao Paulo x America-MG","Sao Paulo","casa","1","1","1","1","0","1","0","0"
"6376","43365","Sao Paulo","America-MG","D. Aguirre Camblor","A. Batista","-"," Morumbi","1","1","SP","MG","2018","2018","Sao Paulo x America-MG","America-MG","fora","1","1","1","1","0","1","0","0"
"6377","43366","Gremio","Ceara","Renato Gaúcho","L. Cirne Lima de Lorenzi","Gremio","Arena do Grêmio","3","2","RS","CE","2018","2018","Gremio x Ceara","Gremio","casa","3","2","3","1","1","0","0","1"
"6377","43366","Gremio","Ceara","Renato Gaúcho","L. Cirne Lima de Lorenzi","Gremio","Arena do Grêmio","3","2","RS","CE","2018","2018","Gremio x Ceara","Ceara","fora","2","3","0","1","0","0","1","-1"
"6378","43366","Athletico-PR","Parana","T. Retzalff Nunes","Ademir Fesan","Athletico-PR","Estádio Joaquim Américo Guimarães","3","0","PR","PR","2018","2018","Athletico-PR x Parana","Athletico-PR","casa","3","0","3","1","1","0","0","3"
"6378","43366","Athletico-PR","Parana","T. Retzalff Nunes","Ademir Fesan","Athletico-PR","Estádio Joaquim Américo Guimarães","3","0","PR","PR","2018","2018","Athletico-PR x Parana","Parana","fora","0","3","0","1","0","0","1","-3"
"6379","43366","Flamengo","Atletico-MG","M. Nogueira Barbieri","T. Mendes Larghi","Flamengo"," Maracanã","2","1","RJ","MG","2018","2018","Flamengo x Atletico-MG","Flamengo","casa","2","1","3","1","1","0","0","1"
"6379","43366","Flamengo","Atletico-MG","M. Nogueira Barbieri","T. Mendes Larghi","Flamengo"," Maracanã","2","1","RJ","MG","2018","2018","Flamengo x Atletico-MG","Atletico-MG","fora","1","2","0","1","0","0","1","-1"
"6380","43366","Corinthians","Internacional","J. Ribeiro Ventura","O. Hellmann","-","Neo Química Arena","1","1","SP","RS","2018","2018","Corinthians x Internacional","Corinthians","casa","1","1","1","1","0","1","0","0"
"6380","43366","Corinthians","Internacional","J. Ribeiro Ventura","O. Hellmann","-","Neo Química Arena","1","1","SP","RS","2018","2018","Corinthians x Internacional","Internacional","fora","1","1","1","1","0","1","0","0"
"6381","43366","Sport","Palmeiras","E. Baptista","L. Scolari","Palmeiras","Adelmar da Costa Carvalho","0","1","PE","SP","2018","2018","Sport x Palmeiras","Sport","casa","0","1","0","1","0","0","1","-1"
"6381","43366","Sport","Palmeiras","E. Baptista","L. Scolari","Palmeiras","Adelmar da Costa Carvalho","0","1","PE","SP","2018","2018","Sport x Palmeiras","Palmeiras","fora","1","0","3","1","1","0","0","1"
